ChEMBL ID;Name;Synonyms;Type;Molecular Weight;Targets;Bioactivities;AlogP;Polar Surface Area;HBA;HBD;#RO5 Violations;#Rotatable Bonds;CX Acidic pKa;CX Basic pKa;CX LogP;Aromatic Rings;Heavy Atoms;HBA (Lipinski);HBD (Lipinski);#RO5 Violations (Lipinski);Molecular Weight (Monoisotopic);Molecular Formula;Smiles;Inchi Key
CHEMBL4650434;ENIBARCIMAB;ADRECIZUMAB|ENIBARCIMAB|HAM-8101|HAM8101;Antibody;;;;;;;;;;;;;;;;;;;;;
CHEMBL3039598;FOSINOPRIL;C09AA09|FOSENOPRIL|FOSINOPRIL|Monopril|SQ-28555;Small molecule;563.67;9;68;6.12;110.21;6;1;2;14;3.87;;5.62;1;39;8;1;2;5.633.012;C30H46NO7P;CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C;BIDNLKIUORFRQP-XYGFDPSESA-N
CHEMBL3;NICOTINE;HABITROL|NICABATE|NICODERM CQ|NICOPASS|NICOPATCH|NICORETTE INVISI|NICOTINE|NICOTINELL CLASSIC|NICOTINELL SUPPORT|NICOTINELL TTS 10|NICOTINELL TTS 20|NICOTINELL TTS 30|NIQUITIN|NIQUITIN CLR|NIQUITIN MINIS CHERRY|NIQUITIN MINIS MINT|NIQUITIN MINIS ORANGE|NIQUITIN MINT|NIQUITIN PRE-QUIT|NIQUITIN STRIPS MINT|Nicoderm|Nicotine|Nicotrol|Nicotrol Inhaler|Nicotrol NS|PROSTEP|STOPPERS|STUBIT;Small molecule;162.24;216;1692;1.85;16.13;2;0;0;1;;8.58;1.16;1;12;2;0;0;1.621.157;C10H14N2;CN1CCC[C@H]1c1cccnc1;SNICXCGAKADSCV-JTQLQIEISA-N
CHEMBL20;ACETAZOLAMIDE;ACETAMOX|ACETAZOLAMIDE|ACETAZOLAMIDUM|ATENEZO|Acetazolamide|DEFILTRAN|DIAMOX SR|DIDOC|DIURIWAS|DONMOX|Diamox|EDEMOX|EYTAZOX|GLAUPAX|L 579486|NEPHRAMIDE|NSC-145177|PHONURIT;Small molecule;222.25;243;5550;-0.86;115.04;6;2;0;2;6.55;;-1.04;1;13;7;3;0;2.219.881;C4H6N4O3S2;CC(=O)Nc1nnc(S(N)(=O)=O)s1;BZKPWHYZMXOIDC-UHFFFAOYSA-N
CHEMBL24;ATENOLOL;ANTIPRESSAN|ATENAMIN|ATENIX-100|ATENIX-25|ATENIX-50|ATENOLOL|ATENOLOLUM|BETACARD|C07AB03|COROTENOL|DURAATENOLOL|Esatenolol|ICI 66,082|ICI 66082|ICI-66082|Ibinolo|JUVENTAL|KENTOL|MYOCORD|NOVATEN|NSC-757832|PRENORMINE|TENORMIN 25|TENORMIN L.S.|TOTAMOL|Tenormin|UROSIN|Unibloc|VASATEN;Small molecule;266.34;182;919;0.45;84.58;4;3;0;8;;9.67;0.43;1;19;5;4;0;2.661.630;C14H22N2O3;CC(C)NCC(O)COc1ccc(CC(N)=O)cc1;METKIMKYRPQLGS-UHFFFAOYSA-N
CHEMBL857;BIOTIN;BIOTIN|Bioepiderm|Biotin|Biotin 100|D-BIOTIN|MD-1003|NSC-63865|RITATIN|VITAMIN B7|Vitamin H;Small molecule;244.32;26;57;0.80;78.43;3;3;0;5;4.40;;0.32;0;16;5;3;0;2.440.882;C10H16N2O3S;O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21;YBJHBAHKTGYVGT-ZKWXMUAHSA-N
CHEMBL1770248;ERTUGLIFLOZIN;ERTUGLIFLOZIN|ERTUGLIFLOZIN L-PYROGLUTAMIC ACID|ERTUGLIFLOZIN PIDOLATE|MK-8835|PF-04971729|PF-04971729-00|PF04971729|Steglatro;Small molecule;436.89;22;67;1.36;108.61;7;4;0;6;11.98;;2.32;2;30;7;4;0;4.361.289;C22H25ClO7;CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1;MCIACXAZCBVDEE-CUUWFGFTSA-N
CHEMBL454801;UBIDECARENONE;ADELIR|API 31510|API-31510|AQUA Q10|BIO-QUINONE Q10|BPM-31510|BPM31510|CO-ENZYME Q10|COENZYME Q-10|COENZYME Q-199|COENZYME Q10|COQ10|NSC-140665|NSC-140865|ORISTAR UBQ|PURESORB Q 40|UBIDECARENONE|UBIDECARENONE FOR SYSTEM SUITABILITY|UBIQUINONE|UBIQUINONE 10|UBIQUINONE 50|UBIQUINONE Q10|UBIQUINONE-10|UNISPHERES Q 10|VITAMIN Q;Small molecule;863.36;21;36;17.85;52.60;4;0;2;31;;;17.16;0;63;4;0;2;8.626.839;C59H90O4;COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O;ACTIUHUUMQJHFO-UPTCCGCDSA-N
CHEMBL23;DILTIAZEM;Cardizem|DILTIAZEM|DILTIAZEM EXTENDED RELEASE|DITIAZ|Dilt-CD|Diltiazem|Diltzac|SURAZEM|Tiamate|Tiazac;Small molecule;414.53;188;2289;3.37;59.08;6;0;0;6;12.86;8.18;2.73;2;29;6;0;0;4.141.613;C22H26N2O4S;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1;HSUGRBWQSSZJOP-RTWAWAEBSA-N
CHEMBL3769414;LENRISPODUN;IC-200214|IC200214|ITI-214|ITI-214 FREE BASE|ITI-214F|LENRISPODUN;Small molecule;507.57;3;4;5.06;78.65;7;1;2;5;;2.82;7.10;4;38;8;1;2;5.072.183;C29H26FN7O;CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12;BBIPVJCGIASXJB-PKTZIBPZSA-N
CHEMBL2108878;THYROID;DESSICATED THYROID|DRIED THYROID|NATURE|NSC-26492|THYROID|THYROID GLAND|THYROID GLAND PREPARATIONS|THYROID POWDER|THYROID, UNSPECIFIED|THYROIDINUM;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL358850;D-LACTIC ACID;D-(-)-LACTIC ACID|D-LACTIC ACID|LACTIC ACID, D-|Lactate|PROPANOIC ACID, 2-HYDROXY-, (2R)-;Small molecule;90.08;13;33;-0.55;57.53;2;2;0;1;3.78;;-0.47;0;6;3;2;0;900.317;C3H6O3;C[C@@H](O)C(=O)O;JVTAAEKCZFNVCJ-UWTATZPHSA-N
CHEMBL1072;BUMETANIDE;BETINEX|BUMETANIDE|BURINEX|Bumex|Lixil|RO 10-6338|RO-10-6338|RO-106338|S-95008.|S95008.;Small molecule;364.42;98;269;3.04;118.72;5;3;0;8;4.69;2.70;2.42;2;25;7;4;0;3.641.093;C17H20N2O5S;CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1;MAEIEVLCKWDQJH-UHFFFAOYSA-N
CHEMBL3916929;BALCINRENONE;AZD 9977|AZD-9977|AZD9977|BALCINRENONE;Small molecule;399.38;6;24;1.70;96.97;5;2;0;3;11.46;;0.72;2;29;8;2;0;3.991.230;C20H18FN3O5;CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2;MBKYLPOPYYLTNW-ZDUSSCGKSA-N
CHEMBL356359;PIBOSEROD;PIBOSEROD|SB-207266;Small molecule;369.51;19;58;3.67;46.50;4;1;0;6;;9.80;3.00;2;27;5;1;0;3.692.416;C22H31N3O2;CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1;KVCSJPATKXABRQ-UHFFFAOYSA-N
CHEMBL142438;NITROGEN;DINITROGEN|E-941|E941|INS NO.941|INS-941|MOLECULAR NITROGEN|NITROGEN|NITROGEN (N2)|NITROGEN GAS|NITROGEN, LIQUID|Nitrogen;Small molecule;28.01;1;1;0.03;47.58;2;0;0;0;;;0.31;0;2;2;0;0;280.061;N2;N#N;IJGRMHOSHXDMSA-UHFFFAOYSA-N
CHEMBL1234886;OXYGEN;DIOXYGEN|E-948|E948|INS NO.948|INS-948|MOLECULAR OXYGEN|OXYGEN|OXYGEN 93 PERCENT|OXYGEN MOLECULE|OXYGENIUM|Oxygen|RNS-60 COMPONENT OXYGEN|RNS60 COMPONENT OXYGEN;Small molecule;32.00;6;8;0.07;34.14;2;0;0;0;;;-0.28;0;2;2;0;0;319.898;O2;O=O;MYMOFIZGZYHOMD-UHFFFAOYSA-N
CHEMBL345714;ACIPIMOX;ACIPIMOX|NSC-759818|OLBETAM;Small molecule;154.12;12;22;-0.28;77.13;3;1;0;1;0.31;4.29;-2.89;1;11;5;1;0;1.540.378;C6H6N2O3;Cc1cnc(C(=O)O)c[n+]1[O-];DJQOOSBJCLSSEY-UHFFFAOYSA-N
CHEMBL717;MEDROXYPROGESTERONE ACETATE;ADGYN MEDRO|AMEN|Amen|CLIMANOR|CURRETAB|CYCRIN|DEPO-PROGEVERA|DEPO-PROVERA|DEPO-PROVERA ONCOLOGY|DEPO-SUBQ PROVERA 104|DEPOT-MEDROXYPROGESTERONE ACETATE|FARLUTAL|FARLUTAL 100|FARLUTAL 200|FARLUTAL 250|FARLUTAL 500|FARLUTAL INYECTABLE|G03AC06|Lunelle|MEDROXIPROGESTERONE ACETATE|MEDROXYPROGESTERONE|MEDROXYPROGESTERONE 17-ACETATE|MEDROXYPROGESTERONE ACETATE|MEDROXYPROGESTERONI ACETAS|Medroxyprogesterone Acetate|NSC-21171|NSC-26386|NSC-27408|Prempro|Provera|SAYANA PRESS|TV-46046;Small molecule;386.53;171;555;4.66;60.44;4;0;0;2;;;4.13;0;28;4;0;0;3.862.457;C24H34O4;CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C;PSGAAPLEWMOORI-PEINSRQWSA-N
CHEMBL650;METHYLPREDNISOLONE;J3.872E|MEDRONE|METHYLPREDNISOLONE|Medrol|Methylprednisolone|NSC-19987|U-67,590A;Small molecule;374.48;215;511;1.80;94.83;5;3;0;2;12.59;;1.56;0;27;5;3;0;3.742.093;C22H30O5;C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12;VHRSUDSXCMQTMA-PJHHCJLFSA-N
CHEMBL59;DOPAMINE;A-DOPAMINE|Carbilev|DOBUTAMINE A|DOPAMINE|Dopamine|Intropin|MEDOPA|NSC-173182|OXYTYRAMINE|Parcopa|Sinemet;Small molecule;153.18;163;880;0.60;66.48;3;3;0;2;10.01;9.27;0.03;1;11;3;4;0;1.530.790;C8H11NO2;NCCc1ccc(O)c(O)c1;VYFYYTLLBUKUHU-UHFFFAOYSA-N
CHEMBL3301592;SODIUM ZIRCONIUM CYCLOSILICATE;LOKELMA|SODIUM ZIRCONIUM CYCLOSILICATE|UXSi-9|ZS|ZS-9;Small molecule;;;;;;;;;;;;;;;;;;;;;
CHEMBL753;PHENOXYBENZAMINE;BENSYLYT|BENZYLYT|DIBENYLIN|PHENOXYBENZAMINE|Phenoxybenzamine;Small molecule;303.83;35;92;4.19;12.47;2;0;0;8;;7.89;4.64;2;21;2;0;0;3.031.390;C18H22ClNO;CC(COc1ccccc1)N(CCCl)Cc1ccccc1;QZVCTJOXCFMACW-UHFFFAOYSA-N
CHEMBL1456;MYCOPHENOLATE MOFETIL;ARZIP|Cellcept|MYCLAUSEN|MYCOPHENOLATE MOFETIL|MYCOPHENOLIC ACID 2-(4-MORPHOLINYL)ETHYL ESTER|MYCOPHENYLATE MOFETIL|MYFENAX|NSC-724229|NSC-758905|RS-61443;Small molecule;433.50;126;765;2.52;94.53;8;1;0;9;9.76;6.19;3.47;1;31;8;1;0;4.332.101;C23H31NO7;COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2;RTGDFNSFWBGLEC-SYZQJQIISA-N
CHEMBL1467;ALLOPURINOL;ALLOPURINOL|ALLOPURINOLUM|ALORAL|ALULINE 100|ALULINE 300|BW 56-158|BW-56-158|CAPLENAL|COSURIC|HAMARIN 100|HAMARIN 300|LEDOPUR|LOPURIN|NSC-101655|NSC-1390|SUSPENDOL|TAKANARUMIN|URICTO|XANTHOMAX-100|XANTHOMAX-300|ZYLORIC|ZYLORIC-300|Zyloprim;Small molecule;136.11;184;2650;0.06;74.69;4;2;0;0;8.47;1.25;0.03;2;10;5;2;0;1.360.385;C5H4N4O;Oc1ncnc2[nH]ncc12;OFCNXPDARWKPPY-UHFFFAOYSA-N
CHEMBL231779;APIXABAN;APIXABAN|BMS-562247|BMS-562247-01|ELIQUIS;Small molecule;459.51;23;137;2.70;110.76;6;1;0;5;13.07;;1.83;3;34;9;2;0;4.591.907;C25H25N5O4;COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1;QNZCBYKSOIHPEH-UHFFFAOYSA-N
CHEMBL172513;CARNITINE;CARNITINE|CARNITINE CHLORIDE|CARNITINE DL-FORM|NSC-757390|NSC-759132;Small molecule;161.20;16;44;-1.81;60.36;3;1;0;4;4.20;;-4.89;0;11;4;1;0;1.611.052;C7H15NO3;C[N+](C)(C)CC(O)CC(=O)[O-];PHIQHXFUZVPYII-UHFFFAOYSA-N
CHEMBL91829;RUBOXISTAURIN;Arxxant|LY-333531|RUBOXISTAURIN|Ruboxistaurin;Small molecule;468.56;487;1338;3.51;68.50;6;1;0;2;9.76;8.75;2.98;4;35;7;1;0;4.682.161;C28H28N4O3;CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1;ZCBUQCWBWNUWSU-SFHVURJKSA-N
CHEMBL1237;LISINOPRIL;LISINOPRIL|MK-521|NSC-751176|NSC-758151|Prinivil|Zestril;Small molecule;405.50;130;742;1.24;132.96;5;4;0;12;3.17;10.21;-3.10;1;29;8;5;0;4.052.264;C21H31N3O5;NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O;RLAWWYSOJDYHDC-BZSNNMDCSA-N
CHEMBL1159662;RIBOSE (PYRANOSE);D-Ribose|RIBOSE (PYRANOSE)|Ribose;Small molecule;150.13;3;4;-2.58;90.15;5;4;0;0;11.31;;-2.30;0;10;5;4;0;1.500.528;C5H10O5;O[C@@H]1[C@H](O)[C@H](O)CO[C@H]1O;SRBFZHDQGSBBOR-TXICZTDVSA-N
CHEMBL2107910;OLIVE OIL;OLEA EUROPAEA FRUIT OIL|OLEA EUROPAEA OIL|OLIVAE OLEUM (EP)|OLIVE LEAF DRY EXTRACT|OLIVE OIL;Small molecule;;;;;;;;;;;;;;;;;;;;;
CHEMBL1201631;INSULIN;AFREZZA|EXUBERA|HUMULIN BR|HUMULIN R|HUMULIN R KWIKPEN|HUMULIN R PEN|Humulin|INS HUMULIN R|INSULIN|INSULIN (HUMAN)|INSULIN BOVINE|INSULIN BOVINE INSULIN|INSULIN HUMAN|INSULIN HUMAN (BIOSYNTHESIS)|INSULIN HUMAN (SYNTHESIS)|INSULIN HUMAN SEMISYNTHETIC|INSULIN RECOMBINANT HUMAN|INSULIN RECOMBINANT PURIFIED HUMAN|INSUMAN INFUSAT|Insulin Recombinant Human|Insulin recombinant human|MYXREDLIN|NOVOLIN R|Novolin|VELOSULIN BR|VELOSULIN BR HUMAN|Velosulin;Protein;;108;495;;;;;;;;;;;;;;;;;;
CHEMBL2109161;HAWTHORN LEAF WITH FLOWER;CRATAEGUS|HAWTHORN LEAF WITH FLOWER;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL573;NIACIN;ACIDUM NICOTINICUM|NIACIN|NIACIN EXTENDED RELEASE|NIASPAN TITRATION STARTER PACK|NICANGIN|NICOLAR|NICOTINIC ACID|NSC-169454|Niacin|Niacin TD|Niacor|Niaspan|Niaspan ER|Nicotinate|Simcor|VITAMIN B3|WAMPOCAP;Small molecule;123.11;175;2461;0.78;50.19;2;1;0;1;2.79;4.19;-0.17;1;9;3;1;0;1.230.320;C6H5NO2;O=C(O)c1cccnc1;PVNIIMVLHYAWGP-UHFFFAOYSA-N
CHEMBL1544;LIOTHYRONINE;3,5,3'-TRIIODOTHYRONINE, L-|CYRONINE|Cytomel|Euthroid-0.5|Euthroid-1|Euthroid-2|Euthroid-3|LEVOTHYROXINE SODIUM RELATED COMPOUND LIOTHYRONINE|LIOTHYRONINE|Liothyronine|NSC-80203|RATHYRONINE, (S)-|Rathyronine|Tertroxin|Thyrolar-0.25|Thyrolar-0.5|Thyrolar-1|Thyrolar-2|Thyrolar-3|Thyrolar-5|Triiodothyronine (T3 Or Liothyronine, Active) (6-11%)|Triostat;Small molecule;650.98;187;979;3.95;92.78;4;3;1;5;0.30;9.48;2.80;2;23;5;4;1;6.507.901;C15H12I3NO4;N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O;AUYYCJSJGJYCDS-LBPRGKRZSA-N
CHEMBL2108721;CENDERITIDE;CD-NP|CENDERITIDE;Protein;;;;;;;;;;;;;;;;;;;;;
CHEMBL1111;AMBRISENTAN;AMBRISENTAN|Ambrisentan|GSK-1325760|GSK-1325760A|GSK1325760|GSK1325760A|LU-208075|Letairis|VOLIBRIS;Small molecule;378.43;33;1023;3.52;81.54;5;1;0;7;3.08;4.00;2.97;3;28;6;1;0;3.781.580;C22H22N2O4;COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O;OUJTZYPIHDYQMC-LJQANCHMSA-N
CHEMBL61780;TEZOSENTAN;ACT-050089|Ro 61-0612|Ro-610612|TEZOSENTAN|Tezosentan|Veletri;Small molecule;605.64;7;14;3.21;200.11;13;3;2;12;3.53;3.08;3.29;5;43;15;3;2;6.051.805;C27H27N9O6S;COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO;TUYWTLTWNJOZNY-UHFFFAOYSA-N
CHEMBL557;DETROTHYRONINE;DETROTHYRONINE|DEXTROTHYRONINE|DT-3|NSC-46046|RATHYRONINE, (R)-;Small molecule;650.98;17;34;3.95;92.78;4;3;1;5;0.30;9.48;2.80;2;23;5;4;1;6.507.901;C15H12I3NO4;N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O;AUYYCJSJGJYCDS-GFCCVEGCSA-N
CHEMBL29;BENZYLPENICILLIN;BENZYL PENICILLIN|BENZYLPENICILLIN|BENZYLPENICILLIN |Benzylpenicillin|Bicillin|CRYSTAPEN G|J01CE01|NSC-193396|PENICILLIN G|Penicillin G|Penicillin-2|Permapen|Pfizerpen-AS;Small molecule;334.40;353;3861;0.86;86.71;4;2;0;4;3.53;;1.08;1;23;6;2;0;3.340.987;C16H18N2O4S;CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O;JGSARLDLIJGVTE-MBNYWOFBSA-N
CHEMBL1496;ROSUVASTATIN;CRESTON|ROSUVASTATIN|Rosuvastatin|X-PLENDED|ZD-4522|ZD4522;Small molecule;481.55;34;217;2.40;140.92;7;3;0;10;4.00;;1.92;2;33;9;3;0;4.811.683;C22H28FN3O6S;CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O;BPRHUIZQVSMCRT-VEUZHWNKSA-N
CHEMBL220492;TOPIRAMATE;(-)-TOPIRAMATE|EPITOMA|EPITOMAX|EPRONTIA|MCN-4853|QUDEXY|QUDEXY XR|RWJ-17021|RWJ-17021-000|SINCRONIL|TOPAMAC|TOPAMAX SPRINKLE|TOPIMAX|TOPINA|TOPIRAMATE|TOPOMAX|TROKENDI XR|Topamax|USL-255|USL255;Small molecule;339.37;67;665;-0.40;115.54;8;1;0;3;11.09;;0.13;0;22;9;2;0;3.390.988;C12H21NO8S;CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1;KJADKKWYZYXHBB-XBWDGYHZSA-N
CHEMBL4066936;VERICIGUAT;BAY 1021189|BAY-1021189|MK-1242|VERICIGUAT|VERQUVO;Small molecule;426.39;17;50;2.56;146.86;9;3;0;4;11.84;3.53;2.99;4;31;10;5;0;4.261.364;C19H16F2N8O2;COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N;QZFHIXARHDBPBY-UHFFFAOYSA-N
CHEMBL576127;FENSPIRIDE;EURESPAL|FENSPIRIDE;Small molecule;260.34;15;34;1.80;41.57;3;1;0;3;13.29;8.97;1.60;1;19;4;1;0;2.601.525;C15H20N2O2;O=C1NCC2(CCN(CCc3ccccc3)CC2)O1;FVNFBBAOMBJTST-UHFFFAOYSA-N
CHEMBL70;MORPHINE;ANHYDROUS MORPHINE|Avinza|Depodur|HYDROMORPHONE HYDROCHLORIDE IMPURITY, MORPHINE-|IDS-NM-009|Infumorph|Kadian|MORPHIA|MORPHINE|MORPHINE (ANHYDROUS)|MORPHINE ANHYDROUS|MORPHINE EXTENDED RELEASE|MORPHINE POLISTIREX|MORPHIUM|Morphine|N02AA01|NEPENTHE|OSPALIVINA;Small molecule;285.34;93;1546;1.20;52.93;4;2;0;0;10.26;9.12;0.90;1;21;4;2;0;2.851.365;C17H19NO3;CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5;BQJCRHHNABKAKU-KBQPJGBKSA-N
CHEMBL1422;SITAGLIPTIN;JANUVIA|LEZ-763|LEZ763|MK-0431|SITAGLIPTIN;Small molecule;407.32;42;310;2.02;77.04;5;1;0;4;;8.78;1.26;2;28;6;2;0;4.071.181;C16H15F6N5O;N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F;MFFMDFFZMYYVKS-SECBINFHSA-N
CHEMBL2348292;3,5-DIIODOTHYROPROPIONIC ACID;3,5-DIIODOTHYROPROPIONIC ACID|DITPA;Small molecule;510.07;3;8;4.41;66.76;3;2;1;5;2.50;;5.11;2;21;4;2;1;5.098.825;C15H12I2O4;O=C(O)CCc1cc(I)c(Oc2ccc(O)cc2)c(I)c1;WONYMNWUJVKVII-UHFFFAOYSA-N
CHEMBL1269102;BQ-123;BQ-123|BQ123|CYCLO(D-TRP-D-ASP-PRO-D-VAL-LEU);Protein;610.71;2;4;0.83;189.80;6;6;2;7;4.04;;0.84;2;44;13;6;3;6.103.115;C31H42N6O7;CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O;VYCMAAOURFJIHD-AOYLRGCGSA-N
CHEMBL460026;ICOSAPENT;ALL-CIS-FATTY ACID 20:5 OMEGA-3|C20:5 (N-3)|EICOSAPENTAENOATE|EICOSAPENTAENOIC ACID|EICOSAPENTAENOIC ACID (C20:5 N3)|EPA 45G|ICOSAPENT|INCROMEGA E 7010SR|OMEGA-3 MARINE TRIGLYCERIDES|ROPUFA 70|TIMNODONIC ACID;Small molecule;302.46;33;54;5.99;37.30;1;1;1;13;4.82;;6.23;0;22;2;1;1;3.022.246;C20H30O2;CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O;JAZBEHYOTPTENJ-JLNKQSITSA-N
CHEMBL4297464;CXL-1020;CXL-1020;Small molecule;251.28;;;-0.24;100.54;5;2;0;3;8.38;;-0.58;1;15;6;2;0;2.509.922;C7H9NO5S2;CS(=O)(=O)c1ccccc1S(=O)(=O)NO;RZRWBKKAFHXNEQ-UHFFFAOYSA-N
CHEMBL191;LOSARTAN;ALLISARTAN|ANGIZAAR|DUP-89|E-3174|EXP-3174|EXP3174|HGP-1405|HGP1405|LOSARTAN|LOSARTAN CARBOXYLIC ACID|LOSARTIC|LOZAP|Losartan|NSC-758699;Small molecule;422.92;176;1282;4.27;92.51;6;2;0;8;4.26;3.82;4.06;4;30;7;2;0;4.221.622;C22H23ClN6O;CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;PSIFNNKUMBGKDQ-UHFFFAOYSA-N
CHEMBL1738;DEXRAZOXANE;ADR-529|CARDIOXANE|DEXRAZOXANE|Dexrazoxane|ICRF-187|NSC-169780|RAZOXANE, (S)-|RAZOXANE, D-|Zinecard;Small molecule;268.27;84;159;-2.71;98.82;6;2;0;3;11.20;3.20;-2.65;0;19;8;2;0;2.681.172;C11H16N4O4;C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1;BMKDZUISNHGIBY-ZETCQYMHSA-N
CHEMBL2105695;TELOTRISTAT ETHYL;LX 1032|LX 1606|LX-1032|LX-1606|LX1032|LX1606|TELOTRISTAT ETHYL|XERMELO;Small molecule;574.99;1;2;4.99;131.17;9;2;1;9;;6.94;5.54;4;40;9;4;1;5.741.707;C27H26ClF3N6O3;CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1;MDSQOJYHHZBZKA-GBXCKJPGSA-N
CHEMBL517;DISOPYRAMIDE;(RS)-DISOPYRAMIDE|DICORANTIL|DISOPYRAMIDE|DL-DISOPYRAMIDE|Disopyramide|H-3292|ISORYTHM|LISPINE|Norpace|RITMILEN|RYTHMODAN P|SC-7031|SEARLE-703;Small molecule;339.48;52;1679;3.36;59.22;3;1;0;8;;10.42;3.47;2;25;4;2;0;3.392.311;C21H29N3O;CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C;UVTNFZQICZKOEM-UHFFFAOYSA-N
CHEMBL315838;ENCAINIDE;ENCAINIDE;Small molecule;352.48;10;81;4.36;41.57;3;1;0;6;;9.48;4.49;2;26;4;1;0;3.522.151;C22H28N2O2;COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1;PJWPNDMDCLXCOM-UHFFFAOYSA-N
CHEMBL6622;ISOSORBIDE DINITRATE;ANGITAK|C01DA08|CARVASIN|CEDOCARD|CEDOCARD RET|CEDOCARD-10|CEDOCARD-20|CEDOCARD-40|CEDOCARD-5|DILATRATE-SR|DILUTED ISOSORBIDE DINITRATE|DILUTED ISOSORBIDE DINITRATE RS|DILUTED-ISOSORBIDE DINITRATE|Dilatrate|IMTACK|ISO MACK|ISOCARD|ISOKET 10|ISOKET 20|ISOKET 5|ISOKET RET 20|ISOKET RET 40|ISOMANNIDE DINITRATE|ISOMANNIDE-DINITRATE|ISORDIL TEMBIDS|ISOSORBIDE DINITRATE|ISOSORBIDE DINITRATE, DILUTED|ISOSORBIDE DINITRATE, DILUTED-|ISOSORBIDI DINITRAS DILUTES|ISOSORBIDI DINITRAS DILUTUS|Isordil|JERIDIN|NSC-80038|SONI-SLO|SORBICHEW|SORBID SA|SORBID-20 SA|SORBID-40 SA|SORBIDE NITRATE|SORBIDILAT|Sorbitrate|VASCARDIN;Small molecule;236.14;29;114;-1.06;123.20;8;0;0;4;;;-0.01;0;16;10;0;0;2.360.281;C6H8N2O8;O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-];MOYKHGMNXAOIAT-JGWLITMVSA-N
